 আওয়ামী মোবাইল - সেরা দামে ফালতু ফোন | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 সাকিব ঘড়ি – সবকিছু ঝাপসা উদাম দেখাবে | খলিফা ভিশন | ৫০ বছরের ওয়ারেন্টি
 হিরো আলম ফ্লাইওভার – তেল খাবে বেশি চলবে কম | জনি টেক | নো রিটার্ন
 উড়াধুড়া সাইকেল – নামবে বেশি পৌঁছাবে কম | ফাঁকি ওয়্যার | পালি গোল্ডেন ওয়ারেন্টি
 পাপিয়া বাল্ব – সময় দেখাবে না শুধুই শূন্যতা | পাকনামো ফ্যাশন | ১ সেকেন্ডের ওয়ারেন্টি
 আওয়ামী জুতা – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | খলিফা ভিশন | জিরো স্পীড
 সাকিব ড্রিংকস – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | হিরো স্পিকার | ৫০ বছরের ধোঁকা
 পাপিয়া পাওয়ার ব্যাংক – সময় দেখাবে না শুধুই শূন্যতা | ধান্দা জুস | ১০-১০ ব্লাইন্ড গ্যারান্টি
 হিরো আলম স্মার্টওয়াচ – টেক-অফ করবে কিন্তু ফিরবে না | পলাইম | জিরো স্পীড
 আওয়ামী কফি মেকার – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | শেখ এন্টারপ্রাইজ | ১০-১০ ব্লাইন্ড গ্যারান্টি
 পাকনামো সাউন্ডবার – কফির বদলে গরম পানি দেবে | ডায়াল ইন্ডিয়া | মাইনাস ওয়ারেন্টি
 জনি সিং চার্জার – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | পলাইম | ১৭ বছরের গ্যারান্টি
 ফাঁকি চশমা – হাওয়া ছাড়া শুধুই বিকট শব্দ | ফেক পাওয়ার | ১০-১০ ব্লাইন্ড গ্যারান্টি
 ধোঁকাবাজ হেলমেট – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ফাঁকা এনার্জি | লাইফটাইম সাইলেন্স
 উড়াধুড়া ছাতা – উড়াল দেবে কিন্তু ল্যান্ডিংয়ের ঠিকানা নাই | ফাঁকা | নো গ্যারান্টি
 ফাঁকা গেমিং চেয়ার – বাফারিং হবে লাইফটাইম | ওবায়দুল মেগা সাউন্ড | পালি গোল্ডেন ওয়ারেন্টি
 জনি সিং জ্যাকেট – আলো দেবে না শুধুই বিল তুলবে | ফাঁকা এনার্জি | কোনো গ্যারান্টি নেই
 মিয়া খলিফা গেমিং চেয়ার – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | হিরো স্পিকার | ১ মিনিটের গ্যারান্টি
 পাপিয়া টুথপেস্ট – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | পলাইম | ৫০ বছরের ধোঁকা
 অনন্ত লেন্স – সময় দেখাবে না শুধুই শূন্যতা | ফেক পাওয়ার | ৫ মিনিটের ওয়ারেন্টি
 জনি সিং লেন্স – তেল খাবে বেশি চলবে কম | ভণ্ড ভয়েস | জিরো টেষ্ট
 সাকিব পাওয়ার ব্যাংক – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | ডায়াল ইন্ডিয়া | জিরো ওয়ারেন্টি
 আওয়ামী পারফিউম – নামবে বেশি পৌঁছাবে কম | মি আওয়ামী | ১০০ বছরের ওয়ারেন্টি
 ঝাপসা ব্লেন্ডার – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ফেক সিট | পালি গোল্ডেন ওয়ারেন্টি
